date_sql,currency_type,record_type,record_type,version,billing_document,billing_document_item,order_co,order_co_item,value_for_reporting
2023-12-01,10,F,F,,9224091620,000040,1084426508,,010
2023-12-01,10,F,F,,9224173722,000040,1084789625,,010
2023-12-01,10,F,F,,9224046222,000140,1084214884,,010
2023-12-01,10,F,F,,9224173722,000020,1084789623,,010
2023-12-01,10,F,F,,9224091620,000020,1084426507,,010
2023-12-01,10,F,F,,9224173722,000100,1084789629,,010
2023-12-01,10,F,F,,9223932902,000080,1082407243,,010
2023-12-01,10,F,F,,9224173722,000110,1084789630,,010
2023-12-01,10,F,F,,9224091523,000060,1084425149,,010
2023-12-01,10,F,F,,9224173722,000080,1084789628,,010
2023-12-01,10,F,F,,9302494255,000013,1083813932,,010
2023-12-01,10,B,B,,5010263327,000025,1084792013,,010
2023-12-01,10,F,F,,9224091523,000040,1084425148,,010
2023-12-01,10,B,B,,5010263327,000026,1084792014,,010
2023-12-01,10,F,F,,9223932902,000100,1082407244,,010
2023-12-01,10,F,F,,9224173974,000020,1084792632,,010
2023-12-01,10,F,F,,9224091523,000020,1084425147,,010
2023-12-01,10,F,F,,9224173974,000100,1084792636,,010
2023-12-01,10,B,B,,5010265621,000001,1084885927,,010
2023-12-01,10,F,F,,9224173974,000060,1084792634,,010
2023-12-01,10,F,F,,9224091727,000040,1084426989,,010
2023-12-01,10,F,F,,9224173974,000120,1084792637,,010
2023-12-01,10,F,F,,9223932902,000060,1082407241,,010
2023-12-01,10,F,F,,9224173974,000080,1084792635,,010
2023-12-01,10,F,F,,9224091727,000080,1084426991,,010
2023-12-01,10,F,F,,9224173974,000040,1084792633,,010
2023-12-01,10,F,F,,9302494255,000011,1083813930,,010
2023-12-01,10,F,F,,9224173974,000140,1084792638,,010
2023-12-01,10,F,F,,9224091727,000020,1084426988,,010
2023-12-01,10,F,F,,9224172870,000030,1084786971,,010
2023-12-01,10,F,F,,9223932902,000020,1082407239,,010
2023-12-01,10,F,F,,9224172870,000020,1084786970,,010
2023-12-01,10,F,F,,9224091727,000100,1084426992,,010
2023-12-01,10,F,F,,9224172870,000040,1084786972,,010
2023-12-01,10,F,F,,9224192915,000120,1084881791,,010
2023-12-01,10,B,B,,5010263340,000031,1084792947,,010
2023-12-01,10,F,F,,9224091727,000060,1084426990,,010
2023-12-01,10,B,B,,5010263340,000033,1084792949,,010
2023-12-01,10,F,F,,9223932902,000070,1082407242,,010
2023-12-01,10,B,B,,5010263340,000028,1084792944,,010
2023-12-01,10,F,F,,9224090587,000020,1084422474,,010
2023-12-01,10,B,B,,5010263340,000029,1084792945,,010
2023-12-01,10,F,F,,9302494255,000014,1083813933,,010
2023-12-01,10,B,B,,5010263340,000030,1084792946,,010
2023-12-01,10,F,F,,9224091410,000080,1084423699,,010
2023-12-01,10,B,B,,5010263340,000032,1084792948,,010
2023-12-01,10,F,F,,9223932902,000040,1082407240,,010
2023-12-01,10,B,B,,5010263348,000010,1084793091,,010
2023-12-01,10,F,F,,9224091410,000060,1084423697,,010
2023-12-01,10,B,B,,5010263348,000009,1084793090,,010
2023-12-01,10,B,B,,5010265616,000001,1084885916,,010
2023-12-01,10,F,F,,9224173332,000020,1084786506,,010
2023-12-01,10,F,F,,9224091410,000030,1084423695,,010
2023-12-01,10,F,F,,9224173332,000040,1084786507,,010
2023-12-01,10,F,F,,9223933831,000020,1082411507,,010
2023-12-01,10,B,B,,5010263324,000062,1084791903,,010
2023-12-01,10,F,F,,9224091410,000040,1084423696,,010
2023-12-01,10,F,F,,9224173820,000060,1084788827,,010
2023-12-01,10,F,F,,9302494255,000012,1083813931,,010
2023-12-01,10,F,F,,9224173820,000100,1084788829,,010
2023-12-01,10,F,F,,9224091410,000070,1084423698,,010
2023-12-01,10,F,F,,9224173820,000030,1084788825,,010
2023-12-01,10,F,F,,9223933831,000040,1082411508,,010
2023-12-01,10,F,F,,9224173820,000080,1084788828,,010
2023-12-01,10,F,F,,9224091410,000020,1084423694,,010
2023-12-01,10,F,F,,9224173820,000020,1084788824,,010
2023-12-01,10,F,F,,9224046222,000110,1084214882,,010
2023-12-01,10,F,F,,9224173820,000040,1084788826,,010
2023-12-01,10,B,B,,5010256525,000042,1084421719,,010
2023-12-01,10,B,B,,5010263315,000008,1084789152,,010
2023-12-01,10,F,F,,9223932987,000020,1082411095,,010
2023-12-01,10,B,B,,5010263315,000007,1084789151,,010
2023-12-01,10,B,B,,5010256525,000041,1084421718,,010
2023-12-01,10,F,F,,9224174014,000140,1084789041,,010
2023-12-01,10,F,F,,9302494250,000010,1083813916,,010
2023-12-01,10,F,F,,9224174014,000100,1084789039,,010
2023-12-01,10,B,B,,5010256525,000043,1084421720,,010
2023-12-01,10,F,F,,9224174014,000120,1084789040,,010
2023-12-01,10,F,F,,9223932987,000100,1082411101,,010
2023-12-01,10,F,F,,9224174014,000040,1084789035,,010
2023-12-01,10,B,B,,5010256525,000040,1084421717,,010
2023-12-01,10,F,F,,9224174014,000030,1084789034,,010
2023-12-01,10,F,F,,9302514812,000011,1084885787,,010
2023-12-01,10,F,F,,9224174014,000020,1084789033,,010
2023-12-01,10,F,F,,9224090384,000040,1084422323,,010
2023-12-01,10,F,F,,9224174014,000060,1084789036,,010
2023-12-01,10,F,F,,9223932987,000060,1082411098,,010
2023-12-01,10,F,F,,9224174014,000080,1084789038,,010
2023-12-01,10,F,F,,9224090384,000140,1084422330,,010
2023-12-01,10,F,F,,9224174014,000070,1084789037,,010
2023-12-01,10,F,F,,9302494250,000030,1083813918,,010
2023-12-01,10,F,F,,9224174014,000160,1084789042,,010
2023-12-01,10,F,F,,9224090384,000120,1084422329,,010
2023-12-01,10,F,F,,9302510710,000011,1084787011,,010
2023-12-01,10,F,F,,9223932987,000030,1082411096,,010
2023-12-01,10,F,F,,9302510709,000011,1084787010,,010
2023-12-01,10,F,F,,9224090384,000150,1084422331,,010
2023-12-01,10,F,F,,9224172666,000020,1084785088,,010
2023-12-01,10,B,B,,5611160923,000001,1076838655,,010
2023-12-01,10,F,F,,9224172666,000080,1084785093,,010
2023-12-01,10,F,F,,9224090384,000100,1084422327,,010
2023-12-01,10,F,F,,9224172666,000060,1084785091,,010
2023-12-01,10,F,F,,9223932987,000090,1082411100,,010
2023-12-01,10,F,F,,9224172666,000070,1084785092,,010
2023-12-01,10,F,F,,9224090384,000110,1084422328,,010
2023-12-01,10,F,F,,9224172666,000100,1084785094,,010
2023-12-01,10,F,F,,9302494250,000020,1083813917,,010
2023-12-01,10,F,F,,9224172666,000030,1084785089,,010
2023-12-01,10,F,F,,9224090384,000080,1084422326,,010
2023-12-01,10,F,F,,9224172666,000040,1084785090,,010
2023-12-01,10,F,F,,9223932987,000040,1082411097,,010
2023-12-01,10,F,F,,9224173419,000100,1084786874,,010
2023-12-01,10,F,F,,9224090384,000060,1084422324,,010
2023-12-01,10,F,F,,9224173419,000030,1084786869,,010
2023-12-01,10,F,F,,9302514814,000010,1084885789,,010
2023-12-01,10,F,F,,9224173419,000060,1084786871,,010
2023-12-01,10,F,F,,9224090384,000160,1084422332,,010
2023-12-01,10,F,F,,9224173419,000070,1084786872,,010
2023-12-01,10,F,F,,9223932987,000080,1082411099,,010
2023-12-01,10,F,F,,9224173419,000080,1084786873,,010
2023-12-01,10,F,F,,9224090384,000070,1084422325,,010
2023-12-01,10,F,F,,9224173419,000040,1084786870,,010
2023-12-01,10,F,F,,9302492739,000020,1083802576,,010
2023-12-01,10,F,F,,9224173419,000020,1084786868,,010
2023-12-01,10,F,F,,9224090968,000040,1084425213,,010
2023-12-01,10,B,B,,5010263324,000061,1084791902,,010
2023-12-01,10,F,F,,9223933915,000080,1082411788,,010
2023-12-01,10,B,B,,5010263324,000059,1084791900,,010
2023-12-01,10,F,F,,9224090968,000080,1084425215,,010
2023-12-01,10,B,B,,5010263324,000060,1084791901,,010
2023-12-01,10,F,F,,9224046222,000070,1084214879,,010
2023-12-01,10,F,F,,9224173382,000041,1084788453,,010
2023-12-01,10,F,F,,9224090968,000020,1084425212,,010
2023-12-01,10,F,F,,9224173382,000081,1084788455,,010
2023-12-01,10,F,F,,9223933915,000020,1082411784,,010
2023-12-01,10,F,F,,9224173382,000091,1084788456,,010
2023-12-01,10,F,F,,9224090968,000100,1084425216,,010
2023-12-01,10,F,F,,9224173382,000051,1084788454,,010
2023-12-01,10,F,F,,9302492739,000030,1083802577,,010
2023-12-01,10,F,F,,9224173431,000081,1084786935,,010
2023-12-01,10,F,F,,9224090968,000060,1084425214,,010
2023-12-01,10,F,F,,9224173431,000061,1084786933,,010
2023-12-01,10,F,F,,9223933915,000030,1082411785,,010
2023-12-01,10,F,F,,9224173431,000071,1084786934,,010
2023-12-01,10,F,F,,9224090737,000080,1084423543,,010
2023-12-01,10,F,F,,9224173431,000021,1084786930,,010
2023-12-01,10,B,B,,5010265804,000002,1084886663,,010
2023-12-01,10,F,F,,9224173431,000031,1084786931,,010
2023-12-01,10,F,F,,9224090737,000030,1084423539,,010
2023-12-01,10,F,F,,9224173431,000041,1084786932,,010
2023-12-01,10,F,F,,9223933806,000050,1082411420,,010
2023-12-01,10,F,F,,9224174099,000051,1084790904,,010
2023-12-01,10,F,F,,9224090737,000020,1084423538,,010
2023-12-01,10,F,F,,9224174099,000061,1084790905,,010
2023-12-01,10,F,F,,9302492739,000010,1083802575,,010
2023-12-01,10,F,F,,9224174098,000040,1084790899,,010
2023-12-01,10,F,F,,9224091214,000040,1084422738,,010
2023-12-01,10,F,F,,9224174098,000080,1084790902,,010
2023-12-01,10,F,F,,9223933806,000030,1082411419,,010
2023-12-01,10,F,F,,9224174098,000020,1084790897,,010
2023-12-01,10,F,F,,9224091214,000080,1084422741,,010
2023-12-01,10,F,F,,9224174098,000060,1084790900,,010
2023-12-01,10,F,F,,9223532692,000040,1073895853,,010
2023-12-01,10,F,F,,9224174098,000030,1084790898,,010
2023-12-01,10,F,F,,9224091214,000060,1084422739,,010
2023-12-01,10,F,F,,9224174099,000081,1084790906,,010
2023-12-01,10,F,F,,9223933915,000060,1082411787,,010
2023-12-01,10,F,F,,9224174098,000070,1084790901,,010
2023-12-01,10,F,F,,9224090737,000060,1084423541,,010
2023-12-01,10,F,F,,9224174099,000041,1084790903,,010
2023-12-01,10,F,F,,9302492732,000020,1083802528,,010
2023-12-01,10,F,F,,9224173783,000060,1084791672,,010
2023-12-01,10,F,F,,9224091214,000020,1084422736,,010
2023-12-01,10,F,F,,9224173783,000080,1084791674,,010
2023-12-01,10,F,F,,9223933915,000040,1082411786,,010
2023-12-01,10,F,F,,9224173783,000020,1084791669,,010
2023-12-01,10,F,F,,9224091214,000100,1084422742,,010
2023-12-01,10,F,F,,9224173783,000040,1084791671,,010
2023-12-01,10,B,B,,5010265804,000003,1084886664,,010
2023-12-01,10,F,F,,9224173783,000070,1084791673,,010
2023-12-01,10,F,F,,9224090737,000040,1084423540,,010
2023-12-01,10,F,F,,9224173783,000030,1084791670,,010
2023-12-01,10,F,F,,9223933806,000070,1082411421,,010
2023-12-01,10,F,F,,9224173526,000030,1084788870,,010
2023-12-01,10,F,F,,9224091214,000070,1084422740,,010
2023-12-01,10,F,F,,9224173526,000040,1084788871,,010
2023-12-01,10,F,F,,9302492732,000030,1083802529,,010
2023-12-01,10,F,F,,9224173526,000020,1084788869,,010
2023-12-01,10,F,F,,9224091214,000030,1084422737,,010
2023-12-01,10,B,B,,5010263341,000011,1084792981,,010
2023-12-01,10,F,F,,9223933806,000020,1082411418,,010
2023-12-01,10,F,F,,9224173322,000020,1084786473,,010
2023-12-01,10,F,F,,9224090737,000070,1084423542,,010
2023-12-01,10,F,F,,9224174128,000040,1084790202,,010
2023-12-01,10,F,F,,9224046222,000260,1084214891,,010
2023-12-01,10,F,F,,9224174128,000020,1084790201,,010
2023-12-01,10,F,F,,9224090847,000021,1084426849,,010
2023-12-01,10,F,F,,9224174128,000060,1084790204,,010
2023-12-01,10,F,F,,9223932602,000020,1082405665,,010
2023-12-01,10,F,F,,9224174128,000080,1084790205,,010
2023-12-01,10,F,F,,9224090847,000061,1084426850,,010
2023-12-01,10,F,F,,9224174128,000050,1084790203,,010
2023-12-01,10,F,F,,9302492732,000010,1083802527,,010
2023-12-01,10,F,F,,9224172848,000030,1084786336,,010
2023-12-01,10,F,F,,9224090735,000040,1084423532,,010
2023-12-01,10,F,F,,9224173035,000040,1084786154,,010
2023-12-01,10,B,B,,5010244180,000003,1082414003,,010
2023-12-01,10,F,F,,9224173035,000020,1084786153,,010
2023-12-01,10,F,F,,9224090735,000020,1084423530,,010
2023-12-01,10,F,F,,9224173035,000060,1084786155,,010
2023-12-01,10,F,F,,9302514813,000011,1084885788,,010
2023-12-01,10,F,F,,9224172848,000050,1084786337,,010
2023-12-01,10,F,F,,9224090735,000080,1084423534,,010
2023-12-01,10,B,B,,5010263337,000003,1084792839,,010
2023-12-01,10,B,B,,5010244180,000004,1082414004,,010
2023-12-01,10,B,B,,5010263337,000005,1084792841,,010
2023-12-01,10,F,F,,9224090735,000030,1084423531,,010
2023-12-01,10,B,B,,5010263337,000001,1084792837,,010
2023-12-01,10,F,F,,9302493050,000010,1083797762,,010
2023-12-01,10,B,B,,5010263337,000004,1084792840,,010
2023-12-01,10,F,F,,9224090735,000060,1084423533,,010
2023-12-01,10,B,B,,5010263337,000002,1084792838,,010
2023-12-01,10,F,F,,9223932815,000020,1082407189,,010
2023-12-01,10,F,F,,9224172353,000020,1084784516,,010
2023-12-01,10,F,F,,9224091357,000040,1084426243,,010
2023-12-01,10,F,F,,9224172353,000030,1084784517,,010
2023-12-01,10,F,F,,9302471613,000030,1076517365,,010
2023-12-01,10,B,B,,5010263351,000012,1084793163,,010
2023-12-01,10,F,F,,9224091357,000020,1084426242,,010
2023-12-01,10,F,F,,9224172353,000040,1084784518,,010
2023-12-01,10,F,F,,9223932815,000051,1082407192,,010
2023-12-01,10,F,F,,9224172984,000040,1084788524,,010
2023-12-01,10,F,F,,9224091292,000020,1084427314,,010
2023-12-01,10,F,F,,9224172984,000020,1084788523,,010
2023-12-01,10,F,F,,9302494047,000030,1083811202,,010
2023-12-01,10,F,F,,9224172928,000020,1084785658,,010
2023-12-01,10,F,F,,9224091292,000110,1084427321,,010
2023-12-01,10,F,F,,9224172928,000090,1084785662,,010
2023-12-01,10,F,F,,9223932815,000081,1082407194,,010
2023-12-01,10,B,B,,5010263363,000003,1084793343,,010
2023-12-01,10,F,F,,9224091292,000030,1084427315,,010
2023-12-01,10,F,F,,9224172928,000080,1084785661,,010
2023-12-01,10,B,B,,5010265804,000001,1084886662,,010
2023-12-01,10,F,F,,9224172928,000120,1084785664,,010
2023-12-01,10,F,F,,9224091292,000140,1084427323,,010
2023-12-01,10,B,B,,5010263363,000005,1084793345,,010
2023-12-01,10,F,F,,9223932815,000031,1082407190,,010
2023-12-01,10,F,F,,9224172928,000040,1084785659,,010
2023-12-01,10,F,F,,9224091292,000160,1084427325,,010
2023-12-01,10,B,B,,5010263363,000002,1084793342,,010
2023-12-01,10,F,F,,9302493042,000020,1083793005,,010
2023-12-01,10,F,F,,9224172928,000060,1084785660,,010
2023-12-01,10,F,F,,9224091292,000150,1084427324,,010
2023-12-01,10,B,B,,5010263363,000004,1084793344,,010
2023-12-01,10,F,F,,9223932815,000041,1082407191,,010
2023-12-01,10,F,F,,9224172928,000100,1084785663,,010
2023-12-01,10,F,F,,9224091292,000080,1084427319,,010
2023-12-01,10,B,B,,5010263363,000001,1084793341,,010
2023-12-01,10,F,F,,9224046222,000020,1084214875,,010
2023-12-01,10,F,F,,9224174472,000030,1084792747,,010
2023-12-01,10,F,F,,9224091292,000070,1084427318,,010
2023-12-01,10,F,F,,9224174472,000040,1084792748,,010
2023-12-01,10,F,F,,9223932815,000071,1082407193,,010
2023-12-01,10,F,F,,9224173451,000080,1084787811,,010
2023-12-01,10,F,F,,9224091292,000060,1084427317,,010
2023-12-01,10,F,F,,9224173451,000030,1084787807,,010
2023-12-01,10,F,F,,9302493050,000020,1083797763,,010
2023-12-01,10,F,F,,9224173451,000040,1084787808,,010
2023-12-01,10,F,F,,9224091292,000040,1084427316,,010
2023-12-01,10,F,F,,9224173451,000070,1084787810,,010
2023-12-01,10,F,F,,9223932815,000091,1082407195,,010
2023-12-01,10,F,F,,9224173451,000060,1084787809,,010
2023-12-01,10,F,F,,9224091292,000100,1084427320,,010
2023-12-01,10,F,F,,9224173451,000020,1084787806,,010
2023-12-01,10,F,F,,9302514815,000011,1084885790,,010
2023-12-01,10,F,F,,9224173460,000100,1084787847,,010
2023-12-01,10,F,F,,9224091292,000120,1084427322,,010
2023-12-01,10,F,F,,9224173460,000150,1084788070,,010
2023-12-01,10,B,B,,5010244124,000009,1082409008,,010
2023-12-01,10,F,F,,9224173460,000160,1084788071,,010
2023-12-01,10,F,F,,9224090462,000040,1084422286,,010
2023-12-01,10,F,F,,9224173460,000140,1084788069,,010
2023-12-01,10,F,F,,9302494042,000010,1083807196,,010
2023-12-01,10,F,F,,9224173460,000060,1084787845,,010
2023-12-01,10,F,F,,9224090462,000020,1084422284,,010
2023-12-01,10,F,F,,9224173460,000030,1084787843,,010
2023-12-01,10,B,B,,5010244124,000011,1082409010,,010
2023-12-01,10,F,F,,9224173460,000120,1084788068,,010
2023-12-01,10,F,F,,9224090462,000030,1084422285,,010
2023-12-01,10,F,F,,9224173460,000020,1084787842,,010
2023-12-01,10,F,F,,9224192915,000080,1084881789,,010
2023-12-01,10,F,F,,9224173460,000080,1084787846,,010
2023-12-01,10,F,F,,9224090462,000060,1084422287,,010
2023-12-01,10,F,F,,9224173460,000040,1084787844,,010
2023-12-01,10,B,B,,5010244124,000010,1082409009,,010
2023-12-01,10,F,F,,9224174147,000081,1084792170,,010
2023-12-01,10,F,F,,9224090462,000080,1084422288,,010
2023-12-01,10,F,F,,9224174147,000091,1084792171,,010
2023-12-01,10,F,F,,9302494042,000030,1083810058,,010
2023-12-01,10,F,F,,9224174147,000040,1084792167,,010
2023-12-01,10,F,F,,9224090647,000020,1084423109,,010
2023-12-01,10,F,F,,9224174147,000071,1084792169,,010
2023-12-01,10,F,F,,9223933287,000070,1082412048,,010
2023-12-01,10,F,F,,9224174147,000051,1084792168,,010
2023-12-01,10,F,F,,9224090647,000040,1084423111,,010
2023-12-01,10,F,F,,9224174147,000020,1084792166,,010
2023-12-01,10,F,F,,9302514811,000081,1084885786,,010
2023-12-01,10,F,F,,9224174474,000070,1084792753,,010
2023-12-01,10,F,F,,9224090647,000030,1084423110,,010
2023-12-01,10,F,F,,9224174474,000080,1084792754,,010
2023-12-01,10,F,F,,9223933287,000060,1082412047,,010
2023-12-01,10,F,F,,9224174474,000040,1084792752,,010
2023-12-01,10,F,F,,9224091528,000040,1084425172,,010
2023-12-01,10,F,F,,9224174474,000030,1084792751,,010
2023-12-01,10,F,F,,9302493042,000030,1083793006,,010
2023-12-01,10,F,F,,9224174430,000060,1084792259,,010
2023-12-01,10,F,F,,9224091528,000020,1084425171,,010
2023-12-01,10,F,F,,9224174430,000090,1084792261,,010
2023-12-01,10,F,F,,9223933287,000120,1082412052,,010
2023-12-01,10,F,F,,9224174430,000030,1084792257,,010
2023-12-01,10,F,F,,9224090778,000040,1084424940,,010
2023-12-01,10,F,F,,9224174430,000080,1084792260,,010
2023-12-01,10,F,F,,9224046222,000180,1084214886,,010
2023-12-01,10,F,F,,9224174430,000180,1084792266,,010
2023-12-01,10,F,F,,9224090778,000070,1084424942,,010
2023-12-01,10,F,F,,9224174430,000040,1084792258,,010
2023-12-01,10,F,F,,9223933287,000100,1082412050,,010
2023-12-01,10,F,F,,9224174430,000020,1084792256,,010
2023-12-01,10,F,F,,9224090778,000020,1084424938,,010
2023-12-01,10,F,F,,9224174430,000120,1084792263,,010
2023-12-01,10,F,F,,9302494047,000020,1083811201,,010
2023-12-01,10,F,F,,9224174430,000100,1084792262,,010
2023-12-01,10,F,F,,9224090778,000030,1084424939,,010
2023-12-01,10,F,F,,9224174430,000140,1084792264,,010
2023-12-01,10,F,F,,9223933287,000080,1082412049,,010
2023-12-01,10,F,F,,9224174430,000160,1084792265,,010
2023-12-01,10,F,F,,9224090778,000060,1084424941,,010
2023-12-01,10,F,F,,9224173412,000020,1084785306,,010
2023-12-01,10,B,B,,5010265774,000002,1084885933,,010
2023-12-01,10,B,B,,5010263342,000003,1084793013,,010
2023-12-01,10,F,F,,9224090778,000100,1084424944,,010
2023-12-01,10,B,B,,5010263342,000001,1084793011,,010
2023-12-01,10,F,F,,9223933287,000110,1082412051,,010
2023-12-01,10,B,B,,5010263342,000002,1084793012,,010
2023-12-01,10,F,F,,9224090778,000080,1084424943,,010
2023-12-01,10,F,F,,9224172814,000040,1084785442,,010
2023-12-01,10,F,F,,9302494042,000020,1083807197,,010
2023-12-01,10,F,F,,9224172814,000020,1084785441,,010
2023-12-01,10,F,F,,9224090455,000040,1084422266,,010
2023-12-01,10,F,F,,9224172814,000060,1084785443,,010
2023-12-01,10,F,F,,9223933287,000040,1082412046,,010
2023-12-01,10,F,F,,9224172814,000080,1084785444,,010
2023-12-01,10,F,F,,9224090455,000020,1084422265,,010
2023-12-01,10,F,F,,9224172814,000100,1084785445,,010
2023-12-01,10,F,F,,9302471613,000010,1076517363,,010
2023-12-01,10,F,F,,9224173317,000020,1084786459,,010
2023-12-01,10,F,F,,9224090455,000050,1084422267,,010
2023-12-01,10,F,F,,9224173315,000020,1084786457,,010
2023-12-01,10,F,F,,9223933287,000020,1082412045,,010
2023-12-01,10,F,F,,9224173725,000080,1084789645,,010
2023-12-01,10,F,F,,9224090455,000060,1084422268,,010
2023-12-01,10,F,F,,9224173725,000040,1084789643,,010
2023-12-01,10,F,F,,9302494047,000010,1083811200,,010
2023-12-01,10,F,F,,9224173725,000020,1084789642,,010
2023-12-01,10,F,F,,9224091361,000060,1084426260,,010
2023-12-01,10,F,F,,9224173725,000060,1084789644,,010
2023-12-01,10,F,F,,9223933314,000080,1082409231,,010
2023-12-01,10,B,B,,5010263322,000028,1084791321,,010
2023-12-01,10,F,F,,9224091361,000020,1084426258,,010
2023-12-01,10,B,B,,5010263322,000030,1084791323,,010
2023-12-01,10,B,B,,5010265774,000001,1084885932,,010
2023-12-01,10,B,B,,5010263322,000029,1084791322,,010
2023-12-01,10,F,F,,9224091362,000020,1084426262,,010
2023-12-01,10,B,B,,5010263322,000031,1084791324,,010
2023-12-01,10,F,F,,9223933314,000060,1082409230,,010
2023-12-01,10,B,B,,5010263322,000032,1084791325,,010
2023-12-01,10,F,F,,9224091361,000040,1084426259,,010
2023-12-01,10,F,F,,9224172598,000020,1084785620,,010
2023-12-01,10,F,F,,9302493042,000010,1083793004,,010
2023-12-01,10,F,F,,9224172598,000060,1084785622,,010
2023-12-01,10,F,F,,9224091361,000080,1084426261,,010
2023-12-01,10,F,F,,9224172598,000040,1084785621,,010
2023-12-01,10,F,F,,9223933314,000030,1082409228,,010
2023-12-01,10,B,B,,5010263321,000077,1084790485,,010
2023-12-01,10,F,F,,9224091348,000060,1084426220,,010
2023-12-01,10,B,B,,5010263321,000076,1084790484,,010
2023-12-01,10,F,F,,9224046222,000240,1084214889,,010
2023-12-01,10,B,B,,5010263321,000075,1084790483,,010
2023-12-01,10,F,F,,9224091348,000080,1084426221,,010
2023-12-01,10,F,F,,9224172849,000100,1084786342,,010
2023-12-01,10,F,F,,9223933314,000040,1082409229,,010
2023-12-01,10,F,F,,9224172849,000020,1084786338,,010
2023-12-01,10,F,F,,9224091348,000040,1084426219,,010
2023-12-01,10,F,F,,9224172849,000080,1084786341,,010
2023-12-01,10,B,B,,5010246683,000045,1083793730,,010
2023-12-01,10,F,F,,9224172849,000040,1084786339,,010
2023-12-01,10,F,F,,9224091348,000020,1084426218,,010
2023-12-01,10,F,F,,9224172849,000060,1084786340,,010
2023-12-01,10,F,F,,9223933314,000020,1082409227,,010
2023-12-01,10,B,B,,5010263293,000020,1084784947,,010
2023-12-01,10,B,B,,5010256556,000004,1084426280,,010
2023-12-01,10,F,F,,9224173947,000050,1084789991,,010
2023-12-01,10,F,F,,9302514280,000011,1084885615,,010
2023-12-01,10,F,F,,9224173947,000040,1084789990,,010
2023-12-01,10,B,B,,5010256556,000005,1084426281,,010
2023-12-01,10,F,F,,9224173947,000020,1084789989,,010
2023-12-01,10,F,F,,9223931650,000020,1082405832,,010
2023-12-01,10,F,F,,9224173947,000080,1084789993,,010
2023-12-01,10,B,B,,5010256556,000007,1084426283,,010
2023-12-01,10,F,F,,9224173947,000060,1084789992,,010
2023-12-01,10,B,B,,5010246683,000047,1083793732,,010
2023-12-01,10,F,F,,9224173947,000100,1084789994,,010
2023-12-01,10,B,B,,5010256556,000006,1084426282,,010
2023-12-01,10,B,B,,5010263306,000048,1084788659,,010
2023-12-01,10,F,F,,9223931650,000030,1082405833,,010
2023-12-01,10,B,B,,5010263306,000047,1084788658,,010
2023-12-01,10,F,F,,9224091359,000040,1084426253,,010
2023-12-01,10,F,F,,9224173582,000020,1084791391,,010
2023-12-01,10,F,F,,9223809918,000060,1078333789,,010
2023-12-01,10,B,B,,5010263306,000059,1084788670,,010
2023-12-01,10,F,F,,9224091359,000060,1084426254,,010
2023-12-01,10,B,B,,5010263306,000052,1084788663,,010
2023-12-01,10,F,F,,9223931650,000040,1082405834,,010
2023-12-01,10,B,B,,5010263306,000058,1084788669,,010
2023-12-01,10,F,F,,9224091359,000020,1084426252,,010
2023-12-01,10,B,B,,5010263306,000060,1084788671,,010
2023-12-01,10,B,B,,5010246683,000048,1083793733,,010
2023-12-01,10,B,B,,5010263306,000051,1084788662,,010
2023-12-01,10,F,F,,9224090948,000040,1084423886,,010
2023-12-01,10,B,B,,5010263306,000062,1084788673,,010
2023-12-01,10,F,F,,9223933903,000040,1082411168,,010
2023-12-01,10,B,B,,5010263306,000057,1084788668,,010
2023-12-01,10,F,F,,9224090948,000020,1084423885,,010
2023-12-01,10,B,B,,5010263306,000061,1084788672,,010
2023-12-01,10,F,F,,9302514281,000010,1084885616,,010
2023-12-01,10,B,B,,5010263306,000055,1084788666,,010
2023-12-01,10,F,F,,9224091669,000020,1084427511,,010
2023-12-01,10,B,B,,5010263306,000056,1084788667,,010
2023-12-01,10,F,F,,9223933903,000060,1082411169,,010
2023-12-01,10,B,B,,5010263306,000054,1084788665,,010
2023-12-01,10,F,F,,9224091669,000040,1084427513,,010
2023-12-01,10,B,B,,5010263306,000053,1084788664,,010
2023-12-01,10,B,B,,5010246683,000046,1083793731,,010
2023-12-01,10,B,B,,5010263323,000013,1084791347,,010
2023-12-01,10,F,F,,9224091669,000030,1084427512,,010
2023-12-01,10,B,B,,5010263323,000012,1084791346,,010
2023-12-01,10,F,F,,9223933903,000020,1082411167,,010
2023-12-01,10,B,B,,5010263323,000011,1084791345,,010
2023-12-01,10,F,F,,9224091417,000060,1084423723,,010
2023-12-01,10,B,B,,5010263323,000014,1084791348,,010
2023-12-01,10,F,F,,9224046222,000030,1084214876,,010
2023-12-01,10,F,F,,9224174146,000060,1084792165,,010
2023-12-01,10,F,F,,9224091417,000030,1084423721,,010
2023-12-01,10,F,F,,9224174146,000030,1084792163,,010
2023-12-01,10,F,F,,9223933903,000080,1082411170,,010
2023-12-01,10,F,F,,9224174146,000040,1084792164,,010
2023-12-01,10,F,F,,9224091417,000080,1084423725,,010
2023-12-01,10,F,F,,9224174146,000020,1084792162,,010
2023-12-01,10,F,F,,9302482890,000010,1080158314,,010
2023-12-01,10,F,F,,9224174101,000030,1084789309,,010
2023-12-01,10,F,F,,9224091417,000040,1084423722,,010
2023-12-01,10,F,F,,9224174101,000020,1084789308,,010
2023-12-01,10,F,F,,9223933120,000030,1082408469,,010
2023-12-01,10,F,F,,9224174101,000060,1084789311,,010
2023-12-01,10,F,F,,9224091417,000070,1084423724,,010
